date,title,source,link
2025-09-16 19:00:00,測試介面需求熱！法人唱名穎崴、旺矽、中華精測、雍智明年業績續旺- 日報 - 工商時報,工商時報,https://www.ctee.com.tw/news/20250917700214-439901
2025-09-18 07:08:16,精測上半年續旺，下半年聚焦AI 探針卡專案能否順利入袋 - MSN,MSN,https://www.msn.com/zh-tw/money/topstories/%E7%B2%BE%E6%B8%AC%E4%B8%8A%E5%8D%8A%E5%B9%B4%E7%BA%8C%E6%97%BA-%E4%B8%8B%E5%8D%8A%E5%B9%B4%E8%81%9A%E7%84%A6ai%E6%8E%A2%E9%87%9D%E5%8D%A1%E5%B0%88%E6%A1%88%E8%83%BD%E5%90%A6%E9%A0%86%E5%88%A9%E5%85%A5%E8%A2%8B/ar-AA1yWcw8?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1
2025-09-18 07:08:17,精測上半年續旺，下半年聚焦AI 探針卡專案能否順利入袋 - MSN,MSN,https://www.msn.com/zh-tw/money/topstories/%E7%B2%BE%E6%B8%AC%E4%B8%8A%E5%8D%8A%E5%B9%B4%E7%BA%8C%E6%97%BA-%E4%B8%8B%E5%8D%8A%E5%B9%B4%E8%81%9A%E7%84%A6ai%E6%8E%A2%E9%87%9D%E5%8D%A1%E5%B0%88%E6%A1%88%E8%83%BD%E5%90%A6%E9%A0%86%E5%88%A9%E5%85%A5%E8%A2%8B/ar-AA1yWcw8?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1
2025-09-18 11:57:03,【10:56 即時新聞】精測(6510)盤中強漲8%，AI晶片測試題材發酵，法人籌碼積極回補，股價逼近歷史高點 - 理財寶,理財寶,https://www.cmoney.tw/forum/article/173844390
2025-09-18 23:05:00,個股：精測(6510)9/23受邀參加群益金鼎證券舉辦之「第三季投資論壇」 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2263256002&PU=1002
2025-09-19 02:57:00,【10:56 即時新聞】精測(6510)盤中強漲8%，AI晶片測試題材發酵，法人籌碼積極回補，股價逼近歷史高點 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyairesearcher-4fec6ba5-9504-11f0-bb8d-a875fd387193
2025-09-19 02:57:02,【10:56 即時新聞】精測(6510)盤中強漲8%，AI晶片測試題材發酵，法人籌碼積極回補，股價逼近歷史高點 - 理財寶,理財寶,https://www.cmoney.tw/notes/note-detail.aspx?nid=1002538
2025-09-19 03:06:41,【10:56 即時新聞】精測(6510)盤中強漲8%，AI晶片測試題材發酵，法人籌碼積極回補，股價逼近歷史高點 - 理財寶,理財寶,https://www.cmoney.tw/notes/note-detail.aspx?nid=1002538
2025-09-22 01:25:00,【數報】盤中快報:6510(精測)股價急拉至1725.00元，拉抬幅度達到7.43%。 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=192726030&PU=0011
2025-09-22 01:43:00,【數報】盤中快報:6510(精測)股價漲停鎖定在1740.00元，委託買量345張。 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=192743030&PU=0011
2025-09-22 02:19:53,【10:15 即時新聞】精測(6510)盤中飆漲近10%，AI晶片測試需求爆發、投信連續大買，股價強勢突破新高 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyairesearcher-9fafbcda-975a-11f0-be17-eecb895d9557
2025-09-22 02:26:20,【10:15 即時新聞】精測(6510)盤中飆漲近10%，AI晶片測試需求爆發、投信連續大買，股價強勢突破新高 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1003639
2025-09-22 02:49:48,矽光子商機來襲！精測探針卡受惠AI 趨勢股價飆漲停 - moneyweekly.com.tw,moneyweekly.com.tw,https://www.moneyweekly.com.tw/ArticleData/Info/Article/199504
2025-09-22 02:49:48,矽光子商機來襲！精測探針卡受惠AI 趨勢股價飆漲停 - 理財周刊,理財周刊,https://www.moneyweekly.com.tw/ArticleData/Info/Article/199504
2025-09-22 03:01:04,矽光子商機來襲！精測探針卡受惠AI趨勢 股價飆漲停 - 台灣好新聞,台灣好新聞,https://www.taiwanhot.net/news/focus/1114802/%E7%9F%BD%E5%85%89%E5%AD%90%E5%95%86%E6%A9%9F%E4%BE%86%E8%A5%B2%EF%BC%81%E7%B2%BE%E6%B8%AC%E6%8E%A2%E9%87%9D%E5%8D%A1%E5%8F%97%E6%83%A0AI%E8%B6%A8%E5%8B%A2+%E8%82%A1%E5%83%B9%E9%A3%86%E6%BC%B2%E5%81%9C/70/%E7%94%9F%E6%B4%BB
2025-09-22 03:01:24,矽光子商機來襲！精測探針卡受惠AI趨勢 股價飆漲停 - 台灣好新聞,台灣好新聞,https://www.taiwanhot.net/news/1114802/%E7%9F%BD%E5%85%89%E5%AD%90%E5%95%86%E6%A9%9F%E4%BE%86%E8%A5%B2%EF%BC%81%E7%B2%BE%E6%B8%AC%E6%8E%A2%E9%87%9D%E5%8D%A1%E5%8F%97%E6%83%A0AI%E8%B6%A8%E5%8B%A2+%E8%82%A1%E5%83%B9%E9%A3%86%E6%BC%B2%E5%81%9C
2025-09-22 04:27:39,【12:00 即時新聞】精測(6510)盤中強勢突破1800元，主力籌碼集中、AI測試題材續熱，法人買盤推升股價創高 - CMoney,CMoney,https://www.cmoney.tw/forum/article/173914677
2025-09-22 10:42:12,6510 精測 - 1. 精測 (6510) 投資價值 精測 是半導體晶圓與IC...｜CMoney 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/173908117
2025-09-23 00:09:00,《半導體》注意股：精測 近5日漲24.29% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=5948956001&PU=1002
2025-09-23 00:35:00,【數報】注意股:精測(6510)因近日價差過大，今(09/23)日列為注意股 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=192816030&PU=0011
2025-09-23 04:00:57,【12:00 即時新聞】精測(6510)盤中強勢突破1800元，主力籌碼集中、AI測試題材續熱，法人買盤推升股價創高 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyairesearcher-e8d4f219-9831-11f0-99a6-6c31f9153f9e
2025-09-23 04:00:58,【12:00 即時新聞】精測(6510)盤中強勢突破1800元，主力籌碼集中、AI測試題材續熱，法人買盤推升股價創高 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1004278
2025-09-23 09:00:00,輝達千億投資再掀 AI 浪潮！探針卡三千金穎崴、精測、旺矽再刷天價 - 經濟日報,經濟日報,https://money.udn.com/money/story/5710/9023287
2025-09-23 15:29:52,2025.9.23【盤後解析選股】聯鈞(3450)、達興材料(5234)、精測(6510)、華邦電(2344) - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1004495
2025-09-23 15:29:53,2025.9.23【盤後解析選股】聯鈞(3450)、達興材料(5234)、精測(6510)、華邦電(2344)-股市駱哥 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/3601-26b9c585-9892-11f0-9dbd-b9229fe5d13a
2025-09-23 17:00:00,輝達千億投資再掀 AI 浪潮！探針卡三千金穎崴、精測、旺矽再刷天價 - 經濟日報,經濟日報,https://money.udn.com/money/story/5710/9023287
2025-09-23 23:45:00,《半導體》注意股：精測 近5日漲28.88% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=5949901001&PU=1002
2025-09-24 00:35:00,【數報】注意股:精測(6510)因近日漲跌幅過大，今(09/24)日列為注意股 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=192917030&PU=0011
2025-09-24 01:25:00,【數報】盤中快報:6510(精測)股價急跌至1740.00元，壓低幅度達到5.19%。 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=192969030&PU=0011
2025-09-24 02:20:03,"【09/24券商評等報告彙整】精測(6510) 今日僅1家券商發布績效評等報告，評價為看多，目標價為2,050元。 - CMoney",CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1004777
2025-09-24 02:24:00,"【09/24券商評等報告彙整】精測(6510) 今日僅1家券商發布績效評等報告，評價為看多，目標價為2,050元。 - CMoney",CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1004777
2025-09-24 09:00:00,輝達千億投資再掀 AI 浪潮！探針卡三千金穎崴、精測、旺矽再刷天價 - 經濟日報,經濟日報,https://money.udn.com/money/story/5710/9023287
2025-09-24 10:00:00,輝達千億投資再掀 AI 浪潮！探針卡三千金穎崴、精測、旺矽再刷天價 - 經濟日報,經濟日報,https://money.udn.com/money/story/5710/9023287
2025-09-25 01:41:00,【數報】盤中快報:6510(精測)股價急跌至1800.00元，壓低幅度達到4.84%。 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=193100030&PU=0011
2025-09-25 03:25:40,【11:25 即時新聞】精測(6510)強勢攻高，AI題材加持、法人連買，盤中再創波段新高 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyairesearcher-4fe27e55-99bf-11f0-9cd9-39dd8dffb100
2025-09-25 03:29:40,【11:25 即時新聞】精測(6510)強勢攻高，AI題材加持、法人連買，盤中再創波段新高 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1005341
2025-09-25 04:41:00,《半導體》精測飆1860元新天價 5個月飆漲2.8倍 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=5951305001&PU=1002
2025-09-25 04:49:52,《半導體》精測飆1860元新天價 5個月飆漲2.8倍 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20250925900308-420101
2025-09-25 06:34:00,個股：AI題材+投信狂掃加碼，精測(6510)股價觸及1860元，2個月漲逾一倍 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2265327002&PU=1002
2025-09-25 07:07:36,6510 精測- 0922精測大漲| AI晶片需求增支撐股價上涨｜CMoney 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/173894608
2025-09-25 07:08:05,6510 精測- 精測矽光子助攻台股新高｜CMoney 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/173904051
2025-09-26 00:01:00,《半導體》注意股：精測 近5日漲23.21% - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=5951964001&pu=News_0046
2025-09-26 07:26:00,盈餘：精測(6510)股價遭警示，自結8月歸屬母公司淨利8900萬元，EPS 2.73元 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2265799002&PU=0010
2025-09-26 07:43:00,探針卡超旺！中華精測8月自結獲利年增逾三倍、今年股價已漲四倍 - 鏡新聞,鏡新聞,https://www.mnews.tw/external/mirrordaily22247
2025-09-26 07:46:00,《半導體》精測8月每股盈餘2.73元 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=5952553001&PU=1002
2025-09-26 09:40:29,精測今年來股價漲幅近1倍 8月獲利跳增314% 每股賺2.73元 - news.cnyes.com,news.cnyes.com,https://news.cnyes.com/news/id/6169717
2025-09-26 09:53:58,精測8月獲利年增逾3倍 每股盈餘2.73元 - 自由財經,自由財經,https://ec.ltn.com.tw/amp/article/breakingnews/5192107
2025-09-26 13:52:28,精測近期股價強勢 公告自結8月獲利年增314%、EPS 2.73元 - 聯合新聞網,聯合新聞網,https://udn.com/news/story/7251/9032478
2025-09-26 13:55:50,精測近期股價強勢 公告自結8月獲利年增314%、EPS 2.73元 - 經濟日報,經濟日報,https://money.udn.com/money/story/5607/9032478?from=edn_newest_index
2025-09-26 21:30:00,飆股幕後》投信買盤力挺 精測近2個月大漲1.2倍 - 自由財經,自由財經,https://ec.ltn.com.tw/article/paper/1725795
2025-09-30 01:56:28,【09:56 即時新聞】精測(6510)盤中急漲8%，自結獲利爆發、技術面多頭延續，AI題材加持續創波段新高 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyairesearcher-adda1c91-9da0-11f0-a0e1-923061764cbc
2025-09-30 02:08:00,【數報】盤中快報:6510(精測)股價漲停鎖定在1925.00元，委託買量98張。 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=193330030&PU=0011
2025-09-30 02:11:17,精測再鎖漲停！今年來股價漲幅近1倍 8月獲利跳增314% - 商傳媒,商傳媒,https://news.google.com/rss/articles/CBMic0FVX3lxTE4xZzNIUnpQeVJub2JTZWo1aF9YTXI2ajFEMlZhbFA1V0pXSjJHUEFrRWNkdjJVY05YaE5uMEZuc0tFUXh6N3ZFaUhOakh4dkM4N19uUUVhcVA1OE5ORDFUMzFlMmhpVXRVYXdYQnJvQjBQbFk?oc=5
2025-09-30 02:11:20,【09:56 即時新聞】精測(6510)盤中急漲8%，自結獲利爆發、技術面多頭延續，AI題材加持續創波段新高 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1007050
2025-09-30 02:32:53,精測再鎖漲停！今年來股價漲幅近1倍 8月獲利跳增314% - 台灣好新聞,台灣好新聞,https://www.taiwanhot.net/news/focus/1115551/%E7%B2%BE%E6%B8%AC%E5%86%8D%E9%8E%96%E6%BC%B2%E5%81%9C%EF%BC%81%E4%BB%8A%E5%B9%B4%E4%BE%86%E8%82%A1%E5%83%B9%E6%BC%B2%E5%B9%85%E8%BF%911%E5%80%8D+8%E6%9C%88%E7%8D%B2%E5%88%A9%E8%B7%B3%E5%A2%9E314%25/70/%E7%94%9F%E6%B4%BB%E9%A0%BB%E9%81%93
2025-09-30 02:37:54,精測再鎖漲停！今年來股價漲幅近1倍 8月獲利跳增314% - 台灣好新聞,台灣好新聞,https://www.taiwanhot.net/news/1115551/%E7%B2%BE%E6%B8%AC%E5%86%8D%E9%8E%96%E6%BC%B2%E5%81%9C%EF%BC%81%E4%BB%8A%E5%B9%B4%E4%BE%86%E8%82%A1%E5%83%B9%E6%BC%B2%E5%B9%85%E8%BF%911%E5%80%8D+8%E6%9C%88%E7%8D%B2%E5%88%A9%E8%B7%B3%E5%A2%9E314%25
2025-09-30 03:45:00,"兩千金股飆漲停！健策成高價五哥、精測挑戰2,000元俱樂部- 證券 - 工商時報",工商時報,https://www.ctee.com.tw/news/20250930700784-430201
2025-09-30 04:00:00,《台北股市》台積電領軍 千金股大反攻 健策、精測攻頂 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=5954669001&PU=1002
2025-09-30 04:41:15,台積電領軍千金股大反攻健策、精測攻頂- 上市櫃 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20250930900334-420101
2025-09-30 07:07:30,台積電領軍千金股大反攻健策、精測攻頂- 上市櫃 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20250930900334-420101
2025-09-30 09:34:00,MCL獲得輝達認證！這「散熱大廠」跳空攻頂表態...攜手精測奔漲停 千金股一片紅 - Yahoo股市,Yahoo股市,https://tw.stock.yahoo.com/news/mcl%E7%8D%B2%E5%BE%97%E8%BC%9D%E9%81%94%E8%AA%8D%E8%AD%89-%E9%80%99-%E6%95%A3%E7%86%B1%E5%A4%A7%E5%BB%A0-%E8%B7%B3%E7%A9%BA%E6%94%BB%E9%A0%82%E8%A1%A8%E6%85%8B-%E6%94%9C%E6%89%8B%E7%B2%BE%E6%B8%AC%E5%A5%94%E6%BC%B2%E5%81%9C-093400176.html
2025-09-30 09:34:00,MCL獲得輝達認證！這「散熱大廠」跳空攻頂表態...攜手精測奔漲停 千金股一片紅 - 奇摩股市,奇摩股市,https://tw.stock.yahoo.com/news/mcl%E7%8D%B2%E5%BE%97%E8%BC%9D%E9%81%94%E8%AA%8D%E8%AD%89-%E9%80%99-%E6%95%A3%E7%86%B1%E5%A4%A7%E5%BB%A0-%E8%B7%B3%E7%A9%BA%E6%94%BB%E9%A0%82%E8%A1%A8%E6%85%8B-%E6%94%9C%E6%89%8B%E7%B2%BE%E6%B8%AC%E5%A5%94%E6%BC%B2%E5%81%9C-093400176.html
2025-09-30 16:16:18,全民權證／精測 瞄準逾六個月 - 聯合新聞網,聯合新聞網,https://udn.com/news/story/7255/9039122
2025-09-30 16:16:18,精測 瞄準逾六個月 - 經濟日報,經濟日報,https://money.udn.com/money/story/5739/9039122
2025-10-01 23:12:05,精測股價創新高，受惠Rubin測試板市占提升-權知道 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/newsyoudeservetoknow-0bfa5f65-9f1c-11f0-be18-05d021fd268f
2025-10-01 23:12:07,6510 精測- 精測股價創新高，受惠Rubin測試板市占提升｜CMoney 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/174073511
2025-10-03 03:11:25,6510 精測- 版上依然蠻多樂觀的人，這支已經連8個交易日碰觸神奇數字181...｜CMoney 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/174106399
2025-10-03 06:36:00,營收：精測(6510)9月營收4億1819萬元，月增率1.07%，年增率31.80% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2267663002&PU=1002
2025-10-03 06:39:00,【數報】營收特報：精測(6510)公佈9月營收，年增率連續15個月成長超過10%，月營收連續8個月成長 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=193621030&PU=0011
2025-10-03 06:52:51,6510 精測- 精測2025年前三季營收超越去年全年｜CMoney 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/174121700
2025-10-03 07:01:39,精測9月營收月增1.1% - TechNews 科技新報,TechNews 科技新報,https://finance.technews.tw/2025/10/03/chpt-6510-202509-financial-report/
2025-10-03 07:10:31,【2025/09月營收公告】精測(6510) 九月營收4.18億元，表現亮眼、呈現雙成長，創近9個月以來新高，年增31.8% - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyaicurator-0c611499-a028-11f0-b8de-5af2d0ce378b
2025-10-03 07:15:00,【2025/09月營收公告】精測(6510) 九月營收4.18億元，表現亮眼、呈現雙成長，創近9個月以來新高，年增31.8% - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1009614
2025-10-03 07:24:00,個股：手機AP與HPC加持，精測(6510)9月業績微增，Q3營收年增超過35% - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2267724002&PU=0010
2025-10-03 07:53:09,精測9月營收創今年來新高 前三季大增56%超越去年全年 - news.cnyes.com,news.cnyes.com,https://news.cnyes.com/news/id/6177337
2025-10-03 07:55:35,精測營收／9月4.18億元 月增1.1%、年增31.8% - 聯合新聞網,聯合新聞網,https://udn.com/news/story/7254/9048435
2025-10-03 08:12:56,6510 精測- 精測營收成長突破綠油油｜CMoney 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/174122032
2025-10-03 08:33:49,AI和HPC應用需求帶動 精測、南電9月營收增溫 - PChome Online 新聞,PChome Online 新聞,https://news.pchome.com.tw/science/cna_business/20251003/index-17594804298745822005.html
2025-10-03 08:33:49,AI和HPC應用需求帶動 精測、南電9月營收增溫 - 奇摩股市,奇摩股市,https://tw.stock.yahoo.com/news/ai%E5%92%8Chpc%E6%87%89%E7%94%A8%E9%9C%80%E6%B1%82%E5%B8%B6%E5%8B%95-%E7%B2%BE%E6%B8%AC-%E5%8D%97%E9%9B%BB9%E6%9C%88%E7%87%9F%E6%94%B6%E5%A2%9E%E6%BA%AB-083349318.html
2025-10-03 10:35:17,精測Q3營收寫同期高，前三季已超越去年全年 - 台視全球資訊網,台視全球資訊網,https://news.google.com/rss/articles/CBMikgFBVV95cUxPZzBDbkxOZUlMMXRkcW1pb2liRS1oSXlGMkxtRDlVU1ZmVFhQcGtOMVRkeUhhVkZ1TjVvOTlNMWFMYTBZNy1UTDRFVUNyVXBXakFwLVh3djZPSXhrRUd6V2theENNM20yUElxNjRwZGF2Q2pFTnhiWklNQWZIN0Y3Y21JTS12bHA3R01LdlV6X0wyUQ?oc=5
2025-10-03 15:18:12,精測2025年前三季營收超越去年全年 - 聯合新聞網,聯合新聞網,https://udn.com/news/story/7253/9048955
2025-10-03 18:42:48,手機AP與HPC加持，精測9月業績微增，Q3營收年增超過35% - MSN,MSN,https://www.msn.com/zh-tw/money/topstories/%E6%89%8B%E6%A9%9Fap%E8%88%87hpc%E5%8A%A0%E6%8C%81-%E7%B2%BE%E6%B8%AC9%E6%9C%88%E6%A5%AD%E7%B8%BE%E5%BE%AE%E5%A2%9E-q3%E7%87%9F%E6%94%B6%E5%B9%B4%E5%A2%9E%E8%B6%85%E9%81%8E35/ar-AA1NMG1q?ocid=finance-verthp-feeds
2025-10-03 19:00:00,探針卡挹注中華精測Q3財報靚- 日報 - 工商時報,工商時報,https://www.ctee.com.tw/news/20251004700145-439901
2025-10-03 23:06:06,精測9月營收再創新高，月增1.1％年增31.8％-權知道 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/newsyoudeservetoknow-8af87312-a0ad-11f0-aeb5-cd2aa97412ab
2025-10-03 23:06:55,精測最新公布9月營收數據，前三季業績超越去年全年-權知道 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/newsyoudeservetoknow-a82653af-a0ad-11f0-b7cc-72bcef1311f8
2025-10-03 23:06:57,6510 精測- 精測最新公布9月營收數據，前三季業績超越去年全年｜CMoney 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/174121998
2025-10-07 00:03:00,《台北股市》業績看俏 精測、華邦電吸金 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=5959897001&PU=1002
2025-10-09 00:14:00,《半導體》注意股：精測 近5日跌11.95% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=5962761001&PU=1002
2025-10-09 00:35:00,【數報】注意股:精測(6510)因近日價差過大，今(10/09)日列為注意股 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=194007030&pu=News_0046
2025-10-13 01:10:00,【數報】盤中快報:6510(精測)股價急拉至1675.00元，拉抬幅度達到7.03%。 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=194326030&pu=News_0046
2025-10-14 01:20:00,【數報】盤中快報:6510(精測)股價急跌至1730.00元，壓低幅度達到5.22%。 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=194514030&PU=0011
2025-10-14 02:37:37,【10:35 即時新聞】精測(6510)盤中強勢大漲逾7%，技術面收復均線、探針卡題材續熱，法人看好AI GPU新訂單動能 - CMoney,CMoney,https://www.cmoney.tw/forum/article/174304797
2025-10-15 02:35:49,【10:35 即時新聞】精測(6510)盤中強勢大漲逾7%，技術面收復均線、探針卡題材續熱，法人看好AI GPU新訂單動能 - cmnews.com.tw,cmnews.com.tw,https://news.google.com/rss/articles/CBMijgFBVV95cUxQbU5GOXgtcDJmOEJZakd2cHhXbEJvdlA3TWxzaWdRTHhVam5HU3F3eTA2YzIyUnB1X2doakJWN3diNkNQZTFBUjc0Q0l2NUJNVXZQV3VxT2M3RjJiVUV0UUw1LXRhamczNy1BQ1Y2Z2V3YWZ5dmQyN1dzV1pTYThWRV84TnQzLWhzN25Relpn?oc=5
2025-10-15 02:35:50,【10:35 即時新聞】精測(6510)盤中強勢大漲逾7%，技術面收復均線、探針卡題材續熱，法人看好AI GPU新訂單動能 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1017342
2025-10-15 02:35:51,【10:35 即時新聞】精測(6510)盤中強勢大漲逾7%，技術面收復均線、探針卡題材續熱，法人看好AI GPU新訂單動能 - CMoney,CMoney,https://www.cmoney.tw/forum/article/174304797
2025-10-15 07:40:00,個股：精測(6510)10/29召開線上法說會 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2272432002&PU=1002
2025-10-23 01:04:00,精測Q3獲利看增；Q4營運有望居高表現- 新聞 - MoneyDJ,MoneyDJ,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=cb4a7232-a583-4e12-90a5-575eba8d9b84
2025-10-23 02:47:36,精測Q3獲利看增；Q4營運有望居高表現 - 台視全球資訊網,台視全球資訊網,https://www.ttv.com.tw/finance/view/?i=102025230904AE57AE7F8D314F7692C153DB8E4BE49A61B9&from=587
2025-10-27 00:11:00,《半導體》注意股：精測 近5日跌8.82% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=5979138001&PU=1002
2025-10-27 00:35:00,【數報】注意股:精測(6510)因近日價差過大，今(10/27)日列為注意股 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=195447030&pu=News_0046
2025-10-27 03:50:20,【11:50 即時新聞】精測(6510)盤中強彈逾6%，AI/HPC訂單需求續旺，法說會前多方氣氛升溫 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyairesearcher-0f1e1e87-b2e8-11f0-acf5-29388e275595
2025-10-27 07:20:00,中華精測、日本Yokowo互相投資 嘗試打造台日半導體測試合作平台 - 優分析UAnalyze,優分析UAnalyze,https://uanalyze.com.tw/articles/2185136712
2025-10-27 07:20:00,中華精測、日本Yokowo互相投資 打造台日半導體測試聯盟 - 優分析UAnalyze,優分析UAnalyze,https://uanalyze.com.tw/articles/2185136712
2025-10-27 07:24:12,精測與日本Yokowo簽訂投資協議 展開長期策略合作 - 聯合新聞網,聯合新聞網,https://udn.com/news/story/7241/9099054
2025-10-27 07:24:12,精測與日本Yokowo簽訂投資協議展開長期策略合作| 店頭未上市| 股市 - 聯合新聞網,聯合新聞網,https://udn.com/news/story/7241/9099054?from=udn-ch1_breaknews-1-cate6-news
2025-10-27 08:01:56,精測與日本Yokowo相互股權投資 攜手開拓業務市場 - PChome Online 新聞,PChome Online 新聞,https://news.pchome.com.tw/science/cna_business/20251027/index-17615521168831322005.html
2025-10-27 08:01:56,精測與日本Yokowo相互股權投資 攜手開拓業務市場 - PChome Online新聞,PChome Online新聞,https://news.pchome.com.tw/science/cna_business/20251027/index-17615521168831322005.html
2025-10-27 08:04:50,精測與日本Yokowo簽訂投資協議， 相互股權投資強化合作提升競爭力 - MSN,MSN,https://www.msn.com/zh-tw/money/topstories/%E7%B2%BE%E6%B8%AC%E8%88%87%E6%97%A5%E6%9C%ACyokowo%E7%B0%BD%E8%A8%82%E6%8A%95%E8%B3%87%E5%8D%94%E8%AD%B0-%E7%9B%B8%E4%BA%92%E8%82%A1%E6%AC%8A%E6%8A%95%E8%B3%87%E5%BC%B7%E5%8C%96%E5%90%88%E4%BD%9C%E6%8F%90%E5%8D%87%E7%AB%B6%E7%88%AD%E5%8A%9B/ar-AA1PfwoY
2025-10-27 08:15:25,中華精測與日本Yokowo簽訂投資協議　增資美金200萬元換股進行策略合作 - 鏡週刊Mirror Media,鏡週刊Mirror Media,https://www.mirrormedia.mg/external/amp/mirrordaily_26869
2025-10-27 08:48:00,《半導體》精測結盟日本YOKOWO 策略投資展開長期合作 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=5979772001&PU=0031
2025-10-27 09:05:19,6510 精測- 1027精測大漲| 台日合作激發市場熱情｜CMoney 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/174517876
