sid,name,market,event_date,first_limit_date,prev_close,close,limit_price,streak_len,value_20d_median,branch_era,has_branch_watchlist,has_branch_research,year,event_idx,value_bucket
1514,亞力,twse,2018-04-09,2018-04-03,15.15,18.3,18.3,2,20146513.5,False,False,True,2018,794,A <30M
1514,亞力,twse,2023-04-13,2023-04-12,42.0,50.8,50.8,2,195201097.0,True,False,True,2023,2017,C 100M-500M
1514,亞力,twse,2024-04-09,2024-04-08,106.0,128.0,128.0,2,2987626575.5,True,False,True,2024,2257,E >=2B
1515,力山,twse,2018-07-16,2018-07-13,39.7,48.0,48.0,2,30032712.0,False,False,True,2018,862,B 30M-100M
1515,力山,twse,2022-07-14,2022-07-13,28.7,34.7,34.7,2,30093889.0,True,False,True,2022,1838,B 30M-100M
1515,力山,twse,2023-09-12,2023-09-11,36.05,43.6,43.6,2,26403331.0,True,False,True,2023,2121,A <30M
1516,川飛,twse,2015-10-12,2015-10-08,20.7,25.0,25.0,2,272590.5,False,False,False,2015,163,A <30M
1516,川飛,twse,2016-03-17,2016-03-16,21.5,26.0,26.0,4,496328.0,False,False,False,2016,264,A <30M
1516,川飛,twse,2018-06-11,2018-06-08,19.15,23.15,23.15,2,549317.0,False,False,False,2018,810,A <30M
1516,川飛,twse,2024-05-23,2024-05-22,21.1,25.5,25.5,2,8523896.0,True,False,False,2024,2256,A <30M
1517,利奇,twse,2020-07-16,2020-07-15,10.0,12.1,12.1,2,7944991.0,False,False,True,2020,1350,A <30M
1519,華城,twse,2018-04-09,2018-04-03,26.0,31.45,31.45,2,14518705.0,False,False,True,2018,794,A <30M
1519,華城,twse,2022-01-12,2022-01-11,36.0,43.55,43.55,2,14811184.0,True,False,True,2022,1719,A <30M
1519,華城,twse,2023-04-12,2023-04-11,80.0,96.8,96.8,2,634803611.5,True,False,True,2023,2016,D 500M-2B
1521,大億,twse,2022-05-24,2022-05-23,36.05,43.6,43.6,2,1110287.0,True,False,False,2022,1802,A <30M
1522,堤維西,twse,2024-05-13,2024-05-10,53.0,64.1,64.1,2,135913332.5,True,False,True,2024,2280,C 100M-500M
1524,耿鼎,twse,2022-05-05,2022-05-04,10.7,12.9,12.9,2,4763441.0,True,False,True,2022,1782,A <30M
1524,耿鼎,twse,2023-12-08,2023-12-07,30.2,36.5,36.5,2,183562666.0,True,False,True,2023,2174,C 100M-500M
1525,江申,twse,2016-04-18,2016-04-15,110.5,133.5,133.5,2,37306073.5,False,False,True,2016,310,B 30M-100M
1526,日馳,twse,2017-08-14,2017-08-11,24.65,29.8,29.8,2,5739996.5,False,False,True,2017,636,A <30M
1526,日馳,twse,2018-11-14,2018-11-13,25.55,30.9,30.9,2,26653358.5,False,False,True,2018,947,A <30M
1526,日馳,twse,2020-05-25,2020-05-22,26.0,31.45,31.45,2,12617624.5,False,False,True,2020,1314,A <30M
1526,日馳,twse,2020-08-03,2020-07-31,34.55,41.8,41.8,2,80421660.5,False,False,True,2020,1362,B 30M-100M
1526,日馳,twse,2026-01-19,2026-01-16,17.0,20.55,20.55,3,902839.0,True,False,True,2026,2693,A <30M
1528,恩德,twse,2016-03-25,2016-03-24,9.03,10.9,10.9,2,593300.5,False,False,False,2016,296,A <30M
1528,恩德,twse,2023-06-19,2023-06-16,14.65,17.7,17.7,2,39964154.5,True,False,False,2023,2063,B 30M-100M
1528,恩德,twse,2024-10-22,2024-10-21,16.5,19.95,19.95,2,13658413.5,True,False,False,2024,2389,A <30M
1529,樂事綠能,twse,2016-06-13,2016-06-08,3.02,3.65,3.65,2,85432.5,False,False,True,2016,334,A <30M
1529,樂事綠能,twse,2017-02-09,2017-02-08,3.4,4.11,4.11,2,79635.0,False,False,True,2017,481,A <30M
1529,樂事綠能,twse,2017-07-17,2017-07-14,3.31,4.0,4.0,2,132860.0,False,False,True,2017,584,A <30M
1529,樂事綠能,twse,2020-06-08,2020-06-05,14.6,17.65,17.65,2,642429.5,False,False,True,2020,1252,A <30M
1529,樂事綠能,twse,2023-03-21,2023-03-20,24.6,29.75,29.75,2,73052476.0,True,False,True,2023,1931,B 30M-100M
1533,車王電,twse,2015-08-19,2015-08-18,31.0,37.5,37.5,2,7858182.5,False,False,False,2015,150,A <30M
1533,車王電,twse,2021-06-24,2021-06-23,52.2,63.1,63.1,2,15686782.0,False,False,False,2021,1579,A <30M
1538,正峰,twse,2015-07-14,2015-07-13,5.4,6.53,6.53,2,406257.0,False,False,False,2015,124,A <30M
1538,正峰,twse,2016-08-29,2016-08-26,5.1,6.17,6.17,2,517717.0,False,False,False,2016,402,A <30M
1538,正峰,twse,2017-05-23,2017-05-22,7.1,8.59,8.59,2,890479.0,False,False,False,2017,578,A <30M
1538,正峰,twse,2020-06-01,2020-05-29,2.94,3.55,3.55,2,93387.0,False,False,False,2020,1283,A <30M
1538,正峰,twse,2020-09-24,2020-09-23,4.11,4.97,4.97,2,566649.0,False,False,False,2020,1363,A <30M
1538,正峰,twse,2022-12-16,2022-12-15,6.04,7.3,7.3,2,58453.5,True,False,False,2022,1844,A <30M
1539,巨庭,twse,2022-05-24,2022-05-23,21.55,26.05,26.05,2,26398695.5,True,False,False,2022,1802,A <30M
1540,喬福,twse,2018-01-23,2018-01-22,16.15,19.5,19.5,2,2050152.0,False,False,False,2018,749,A <30M
1541,錩泰,twse,2018-06-14,2018-06-13,36.15,43.7,43.7,2,789290.5,False,False,False,2018,841,A <30M
1541,錩泰,twse,2019-06-17,2019-06-14,32.0,38.7,38.7,2,1224140.0,False,False,False,2019,1085,A <30M
1541,錩泰,twse,2026-01-19,2026-01-16,23.2,28.05,28.05,2,504204.0,True,False,False,2026,2676,A <30M
1568,倉佑,twse,2021-01-08,2021-01-07,21.55,26.05,26.05,3,15404298.0,False,False,False,2021,1472,A <30M
1568,倉佑,twse,2022-06-13,2022-06-10,25.2,30.45,30.45,2,29078167.5,True,False,False,2022,1815,A <30M
1569,濱川,tpex,2025-08-04,2025-08-01,48.3,58.4,58.4,2,85455069.5,True,False,False,2025,2579,B 30M-100M
1570,力肯,tpex,2026-04-22,2026-04-21,35.0,42.35,42.35,2,5734462.0,True,False,True,2026,2743,A <30M
1583,程泰,twse,2017-03-10,2017-03-09,58.3,70.5,70.5,2,455008.5,False,False,False,2017,518,A <30M
1584,精剛,tpex,2021-09-06,2021-09-03,15.5,18.75,18.75,2,8983425.0,True,False,True,2021,1621,A <30M
1584,精剛,tpex,2022-05-05,2022-05-04,20.5,24.8,24.8,2,84559195.0,True,False,True,2022,1779,B 30M-100M
1586,和勤,tpex,2018-05-25,2018-05-24,29.7,35.9,35.9,2,35283790.0,False,False,False,2018,827,B 30M-100M
1587,吉茂,twse,2024-04-08,2024-04-03,36.05,43.6,43.6,2,51303227.5,True,False,True,2024,2191,B 30M-100M
1589,永冠-KY,twse,2018-03-30,2018-03-29,78.2,94.6,94.6,2,121634498.0,False,False,True,2018,790,C 100M-500M
1590,亞德客-KY,twse,2020-01-10,2020-01-09,436.0,527.0,527.0,2,415154474.5,False,False,True,2020,1229,C 100M-500M
1591,駿吉-KY,tpex,2021-04-12,2021-04-09,18.65,22.55,22.55,2,641646.0,False,False,True,2021,1486,A <30M
1591,駿吉-KY,tpex,2022-03-23,2022-03-22,18.75,22.65,22.65,2,1428956.0,True,False,True,2022,1715,A <30M
1592,英瑞-KY,twse,2016-04-12,2016-04-11,36.05,43.6,43.6,2,2696530.0,False,False,False,2016,305,A <30M
1592,英瑞-KY,twse,2020-06-17,2020-06-16,12.5,15.1,15.1,2,16846769.5,False,False,False,2020,1330,A <30M
1593,祺驊,tpex,2021-03-16,2021-03-15,100.0,121.0,121.0,2,57734217.0,False,False,False,2021,1505,B 30M-100M
1595,川寶,tpex,2024-10-18,2024-10-17,61.4,74.2,74.2,2,304087845.0,True,False,False,2024,2382,C 100M-500M
1595,川寶,tpex,2024-12-04,2024-12-03,46.4,56.1,56.1,2,73741139.5,True,False,False,2024,2414,B 30M-100M
1595,川寶,tpex,2025-07-14,2025-07-11,33.2,40.15,40.15,2,2640811.0,True,False,False,2025,2559,A <30M
1595,川寶,tpex,2026-04-23,2026-04-22,50.1,60.6,60.6,2,28049026.0,True,False,False,2026,2746,A <30M
1597,直得,twse,2017-08-21,2017-08-18,60.2,72.8,72.8,2,110546204.5,False,False,True,2017,641,C 100M-500M
1597,直得,twse,2026-04-13,2026-04-10,90.1,109.0,109.0,2,104574557.5,True,False,True,2026,2743,C 100M-500M
1599,宏佳騰,tpex,2015-08-21,2015-08-20,36.1,43.65,43.65,2,1934366.0,False,False,False,2015,152,A <30M
1608,華榮,twse,2021-04-19,2021-04-16,18.75,22.65,22.65,3,88038517.5,False,False,True,2021,1533,B 30M-100M
1608,華榮,twse,2023-05-26,2023-05-25,19.75,23.85,23.85,2,86864341.5,True,False,True,2023,2047,B 30M-100M
1608,華榮,twse,2024-04-09,2024-04-08,30.0,36.3,36.3,2,439141794.0,True,False,True,2024,2257,C 100M-500M
1611,中電,twse,2016-03-07,2016-03-04,8.01,9.69,9.69,2,1442356.0,False,False,False,2016,282,A <30M
1611,中電,twse,2019-10-07,2019-10-04,9.1,11.0,11.0,2,1268122.0,False,False,False,2019,1163,A <30M
1611,中電,twse,2021-11-01,2021-10-29,10.5,12.7,12.7,3,3502043.0,True,False,False,2021,1655,A <30M
1614,三洋電,twse,2019-05-07,2019-05-06,25.65,31.0,31.0,3,4900581.5,False,False,False,2019,1056,A <30M
1615,大山,twse,2017-08-24,2017-08-23,12.0,14.5,14.5,2,632032.0,False,False,True,2017,625,A <30M
1615,大山,twse,2018-04-23,2018-04-20,21.1,25.5,25.5,2,19302159.0,False,False,True,2018,785,A <30M
1615,大山,twse,2024-05-08,2024-05-07,59.5,71.9,71.9,2,56705662.0,True,False,True,2024,2258,B 30M-100M
1616,億泰,twse,2017-02-14,2017-02-13,6.13,7.41,7.41,2,3256781.5,False,False,False,2017,512,A <30M
1616,億泰,twse,2021-05-19,2021-05-18,7.1,8.59,8.59,2,20945664.5,False,False,False,2021,1554,A <30M
1616,億泰,twse,2021-12-02,2021-12-01,9.65,11.65,11.65,2,8116477.0,True,False,False,2021,1691,A <30M
1616,億泰,twse,2024-03-22,2024-03-21,15.6,18.85,18.85,2,33249701.0,True,False,False,2024,2247,B 30M-100M
1616,億泰,twse,2025-06-17,2025-06-16,34.1,41.25,41.25,2,140671747.0,True,False,False,2025,2545,C 100M-500M
1617,榮星,twse,2017-07-20,2017-07-19,9.7,11.7,11.7,2,360148.0,False,False,False,2017,603,A <30M
1617,榮星,twse,2021-04-28,2021-04-27,20.1,24.3,24.3,2,12295885.5,False,False,False,2021,1516,A <30M
1618,合機,twse,2023-12-11,2023-12-08,30.0,36.3,36.3,2,133665968.0,True,False,True,2023,2176,C 100M-500M
1618,合機,twse,2024-04-15,2024-04-12,39.15,47.35,47.35,2,394578034.5,True,False,True,2024,2255,C 100M-500M
1626,艾美特-KY,twse,2019-02-26,2019-02-25,15.6,18.85,18.85,2,822901.0,False,False,False,2019,1013,A <30M
1701,中化,twse,2020-06-18,2020-06-17,22.0,26.6,26.6,2,51612835.0,False,False,False,2020,1332,B 30M-100M
1708,東鹼,twse,2021-06-22,2021-06-21,30.2,36.5,36.5,2,32430774.5,False,False,True,2021,1577,B 30M-100M
1710,東聯,twse,2015-08-27,2015-08-26,20.7,25.0,25.0,2,22324924.0,False,False,True,2015,156,A <30M
1711,永光,twse,2021-09-14,2021-09-13,20.55,24.85,24.85,2,25187346.5,True,False,True,2021,1637,A <30M
1711,永光,twse,2026-04-20,2026-04-17,43.6,52.7,52.7,2,732058691.5,True,False,True,2026,2748,D 500M-2B
1714,和桐,twse,2026-06-04,2026-06-03,10.0,12.1,12.1,2,42118714.0,True,False,True,2026,2780,B 30M-100M
1717,長興,twse,2020-08-05,2020-08-04,31.5,38.1,38.1,2,207433163.5,False,False,False,2020,1364,C 100M-500M
1717,長興,twse,2025-08-18,2025-08-15,35.05,42.4,42.4,2,84874472.5,True,False,False,2025,2582,B 30M-100M
1717,長興,twse,2026-04-09,2026-04-08,61.0,73.8,73.8,2,1630473658.5,True,False,False,2026,2734,D 500M-2B
1718,中纖,twse,2026-06-04,2026-06-03,8.0,9.68,9.68,2,31757151.5,True,False,False,2026,2780,B 30M-100M
1720,生達,twse,2022-12-13,2022-12-12,51.2,61.9,61.9,2,22511513.0,True,False,True,2022,1943,A <30M
1721,三晃,twse,2021-10-12,2021-10-08,10.6,12.8,12.8,2,17686892.5,True,False,True,2021,1647,A <30M
1721,三晃,twse,2021-12-01,2021-11-30,25.2,30.45,30.45,2,153869938.5,True,False,True,2021,1683,C 100M-500M
1721,三晃,twse,2022-12-01,2022-11-30,14.2,17.15,17.15,2,9646947.0,True,False,True,2022,1929,A <30M
1721,三晃,twse,2024-09-20,2024-09-19,20.05,24.25,24.25,2,75341744.5,True,False,True,2024,2363,B 30M-100M
1721,三晃,twse,2026-01-15,2026-01-14,15.5,18.75,18.75,3,71108582.0,True,False,True,2026,2684,B 30M-100M
1721,三晃,twse,2026-04-20,2026-04-17,18.65,22.55,22.55,3,30652529.5,True,False,True,2026,2741,B 30M-100M
1725,元禎,twse,2021-09-17,2021-09-16,22.75,27.5,27.5,2,3339543.5,True,False,True,2021,1640,A <30M
1725,元禎,twse,2024-02-27,2024-02-26,21.5,26.0,26.0,4,290747.5,True,False,True,2024,2229,A <30M
1725,元禎,twse,2024-04-26,2024-04-25,36.55,44.2,44.2,3,34994418.0,True,False,True,2024,2269,B 30M-100M
1727,中華化,twse,2021-08-19,2021-08-18,16.1,19.45,19.45,2,3242958.5,True,False,True,2021,1618,A <30M
1727,中華化,twse,2021-10-06,2021-10-05,26.1,31.55,31.55,2,533728238.5,True,False,True,2021,1650,D 500M-2B
1727,中華化,twse,2026-03-13,2026-03-12,50.3,60.8,60.8,2,253866023.0,True,False,True,2026,2723,C 100M-500M
1731,美吾華,twse,2020-07-10,2020-07-09,15.5,18.75,18.75,3,42921861.5,False,False,False,2020,1346,B 30M-100M
1732,毛寶,twse,2020-01-02,2019-12-31,10.5,12.7,12.7,2,306794.5,False,False,False,2020,1220,A <30M
1732,毛寶,twse,2020-02-24,2020-02-21,20.6,24.9,24.9,2,44298331.5,False,False,False,2020,1250,B 30M-100M
1732,毛寶,twse,2021-05-12,2021-05-11,28.2,34.1,34.1,4,62766656.5,False,False,False,2021,1546,B 30M-100M
1732,毛寶,twse,2021-09-07,2021-09-06,25.15,30.4,30.4,2,5733140.0,True,False,False,2021,1629,A <30M
1732,毛寶,twse,2023-12-20,2023-12-19,29.2,35.3,35.3,2,28027777.0,True,False,False,2023,2186,A <30M
1734,杏輝,twse,2020-06-18,2020-06-17,25.55,30.9,30.9,2,83608260.0,False,False,False,2020,1332,B 30M-100M
1734,杏輝,twse,2021-08-05,2021-08-04,35.5,42.95,42.95,2,17948370.0,True,False,False,2021,1608,A <30M
1735,日勝化,twse,2017-10-24,2017-10-23,15.6,18.85,18.85,2,943658.0,False,False,False,2017,685,A <30M
1735,日勝化,twse,2025-12-22,2025-12-19,14.6,17.65,17.65,3,249386.5,True,False,False,2025,2634,A <30M
1735,日勝化,twse,2026-03-16,2026-03-13,21.6,26.1,26.1,3,13954929.0,True,False,False,2026,2684,A <30M
1736,喬山,twse,2026-04-28,2026-04-27,111.0,134.0,134.0,2,71116264.0,True,False,True,2026,2754,B 30M-100M
1742,台蠟,tpex,2017-06-01,2017-05-31,10.1,12.2,12.2,2,874089.0,False,False,False,2017,568,A <30M
1742,台蠟,tpex,2021-07-14,2021-07-13,15.0,18.15,18.15,3,1085780.0,True,False,False,2021,1572,A <30M
1760,寶齡富錦,twse,2018-04-03,2018-04-02,102.0,123.0,123.0,2,203558479.5,False,False,True,2018,787,C 100M-500M
1760,寶齡富錦,twse,2020-04-27,2020-04-24,105.5,127.5,127.5,2,257539311.0,False,False,True,2020,1289,C 100M-500M
1760,寶齡富錦,twse,2021-05-13,2021-05-12,71.1,86.0,86.0,2,33241646.0,False,False,True,2021,1543,B 30M-100M
1762,中化生,twse,2026-05-07,2026-05-06,29.15,35.25,35.25,2,3083547.0,True,False,True,2026,2760,A <30M
1776,展宇,twse,2021-08-31,2021-08-30,19.15,23.15,23.15,2,3596519.5,True,False,False,2021,1522,A <30M
1781,合世,tpex,2020-03-02,2020-02-27,14.15,17.1,17.1,2,3752835.0,False,False,False,2020,1255,A <30M
1781,合世,tpex,2020-04-28,2020-04-27,10.05,12.15,12.15,2,1434890.0,False,False,False,2020,1294,A <30M
1781,合世,tpex,2020-06-12,2020-06-11,19.6,23.7,23.7,6,21941300.0,False,False,False,2020,1326,A <30M
1781,合世,tpex,2021-05-13,2021-05-12,19.6,23.7,23.7,2,4174931.0,False,False,False,2021,1548,A <30M
1781,合世,tpex,2021-09-08,2021-09-07,15.2,18.35,18.35,2,1454130.5,True,False,False,2021,1631,A <30M
1781,合世,tpex,2022-09-01,2022-08-31,15.65,18.9,18.9,2,2578016.5,True,False,False,2022,1871,A <30M
1781,合世,tpex,2023-10-20,2023-10-19,11.5,13.9,13.9,2,271436.0,True,False,False,2023,2144,A <30M
1781,合世,tpex,2023-12-04,2023-12-01,15.0,18.15,18.15,3,1818709.5,True,False,False,2023,2175,A <30M
1781,合世,tpex,2024-02-16,2024-02-15,14.75,17.8,17.8,2,2346868.0,True,False,False,2024,2221,A <30M
1781,合世,tpex,2024-06-27,2024-06-26,17.75,21.45,21.45,2,4806459.0,True,False,False,2024,2310,A <30M
1783,和康生,twse,2018-04-09,2018-04-03,25.2,30.45,30.45,2,18820458.5,False,False,True,2018,794,A <30M
1783,和康生,twse,2021-07-29,2021-07-28,45.15,54.6,54.6,2,58953972.0,True,False,True,2021,1604,B 30M-100M
1784,訊聯,tpex,2015-11-02,2015-10-30,31.0,37.5,37.5,2,8302998.5,False,False,True,2015,200,A <30M
1784,訊聯,tpex,2024-06-27,2024-06-26,95.6,115.5,115.5,4,269107623.0,True,False,True,2024,2312,C 100M-500M
1785,光洋科,tpex,2017-01-06,2017-01-05,10.55,12.75,12.75,2,9202305.5,False,False,True,2017,333,A <30M
1785,光洋科,tpex,2020-06-09,2020-06-08,30.6,37.0,37.0,2,22272134.0,False,False,True,2020,1157,A <30M
1785,光洋科,tpex,2026-04-10,2026-04-09,95.5,115.5,115.5,4,3341495437.0,True,False,True,2026,2574,E >=2B
1789,神隆,twse,2020-03-09,2020-03-06,31.0,37.5,37.5,2,87745314.0,False,False,True,2020,1262,B 30M-100M
1795,美時,twse,2025-09-25,2025-09-24,192.0,232.0,232.0,3,160923309.0,True,False,True,2025,2617,C 100M-500M
1796,金穎生技,tpex,2020-04-10,2020-04-09,19.65,23.75,23.75,3,208741.5,False,False,True,2020,873,A <30M
1796,金穎生技,tpex,2020-11-16,2020-11-13,21.1,25.5,25.5,4,116579.0,False,False,True,2020,1019,A <30M
1796,金穎生技,tpex,2021-10-12,2021-10-08,34.75,42.0,42.0,2,456525.0,True,False,True,2021,1230,A <30M
1796,金穎生技,tpex,2026-04-02,2026-04-01,33.65,40.7,40.7,2,1023498.0,True,False,True,2026,2301,A <30M
1796,金穎生技,tpex,2026-07-08,2026-07-07,31.6,38.2,38.2,2,523520.0,True,False,True,2026,2365,A <30M
1799,易威,tpex,2016-11-30,2016-11-29,20.5,24.8,24.8,2,1351865.5,False,True,True,2016,465,A <30M
1799,易威,tpex,2020-02-25,2020-02-24,10.6,12.8,12.8,2,2268984.0,False,True,True,2020,1254,A <30M
1799,易威,tpex,2020-04-28,2020-04-27,9.6,11.6,11.6,2,2147995.0,False,True,True,2020,1296,A <30M
1799,易威,tpex,2020-07-09,2020-07-08,21.6,26.1,26.1,4,29594022.0,False,True,True,2020,1345,A <30M
1799,易威,tpex,2024-12-24,2024-12-23,60.4,73.0,73.0,2,23458070.5,True,True,True,2024,2426,A <30M
1799,易威,tpex,2026-03-18,2026-03-17,36.05,43.6,43.6,2,4631973.0,True,True,True,2026,2719,A <30M
1799,易威,tpex,2026-07-27,2026-07-24,32.5,39.3,39.3,2,4316315.0,True,True,True,2026,2807,A <30M
1802,台玻,twse,2025-08-13,2025-08-12,24.7,29.85,29.85,2,2540024380.0,True,False,True,2025,2586,E >=2B
1802,台玻,twse,2025-11-12,2025-11-11,29.15,35.25,35.25,2,1296311982.5,True,False,True,2025,2647,D 500M-2B
1802,台玻,twse,2026-01-16,2026-01-15,34.55,41.8,41.8,2,2237091295.5,True,False,True,2026,2692,E >=2B
1805,寶徠,twse,2017-04-06,2017-04-05,10.0,12.1,12.1,3,1466403.0,False,False,False,2017,533,A <30M
1805,寶徠,twse,2021-01-11,2021-01-08,10.7,12.9,12.9,2,2887282.0,False,False,False,2021,1448,A <30M
1805,寶徠,twse,2025-11-07,2025-11-06,10.15,12.25,12.25,2,761613.5,True,False,False,2025,2593,A <30M
1806,冠軍,twse,2024-02-19,2024-02-16,10.6,12.8,12.8,2,9429450.0,True,False,False,2024,2217,A <30M
1809,中釉,twse,2019-05-22,2019-05-21,10.2,12.3,12.3,2,1652016.5,False,False,True,2019,1060,A <30M
1809,中釉,twse,2021-04-28,2021-04-27,15.6,18.85,18.85,2,76285583.0,False,False,True,2021,1531,B 30M-100M
1809,中釉,twse,2026-01-19,2026-01-16,20.7,25.0,25.0,3,27748594.5,True,False,True,2026,2683,A <30M
1810,和成,twse,2022-11-24,2022-11-23,15.2,18.35,18.35,2,26056245.0,True,False,True,2022,1925,A <30M
1813,寶利徠,tpex,2019-09-03,2019-09-02,25.15,30.4,30.4,2,1257834.0,False,False,False,2019,1137,A <30M
1815,富喬,tpex,2022-08-22,2022-08-19,12.5,15.1,15.1,2,10361681.5,True,False,True,2022,1865,A <30M
1815,富喬,tpex,2024-05-22,2024-05-21,19.6,23.7,23.7,2,268729304.5,True,False,True,2024,2287,C 100M-500M
1903,士紙,twse,2020-07-07,2020-07-06,63.1,76.3,76.3,2,51565986.0,False,False,True,2020,1336,B 30M-100M
1903,士紙,twse,2021-03-25,2021-03-24,49.4,59.7,59.7,2,11354188.5,False,False,True,2021,1511,A <30M
1903,士紙,twse,2021-06-22,2021-06-21,57.5,69.5,69.5,2,26505878.0,False,False,True,2021,1570,A <30M
1905,華紙,twse,2023-04-24,2023-04-21,19.1,23.1,23.1,2,10310263.5,True,False,True,2023,2014,A <30M
1905,華紙,twse,2026-03-27,2026-03-26,12.75,15.4,15.4,2,25801733.5,True,False,True,2026,2724,A <30M
1905,華紙,twse,2026-06-18,2026-06-17,14.15,17.1,17.1,2,67852784.0,True,False,True,2026,2780,B 30M-100M
1906,寶隆,twse,2016-08-05,2016-08-04,10.1,12.2,12.2,2,2347110.5,False,False,False,2016,386,A <30M
1906,寶隆,twse,2016-10-04,2016-10-03,11.55,13.95,13.95,2,8481840.0,False,False,False,2016,425,A <30M
1906,寶隆,twse,2026-03-31,2026-03-30,11.5,13.9,13.9,2,1513229.0,True,False,False,2026,2736,A <30M
1907,永豐餘,twse,2021-06-03,2021-06-02,39.1,47.3,47.3,2,434133739.0,False,False,False,2021,1565,C 100M-500M
2007,燁興,twse,2020-09-01,2020-08-31,4.1,4.96,4.96,2,666681.5,False,False,True,2020,1376,A <30M
2007,燁興,twse,2021-07-20,2021-07-19,24.1,29.15,29.15,2,322974280.5,True,False,True,2021,1590,C 100M-500M
2007,燁興,twse,2023-12-18,2023-12-15,10.7,12.9,12.9,2,4384882.5,True,False,True,2023,2180,A <30M
2008,高興昌,twse,2016-12-07,2016-12-06,10.15,12.25,12.25,2,2311016.5,False,False,False,2016,470,A <30M
2008,高興昌,twse,2021-05-31,2021-05-28,16.55,20.0,20.0,2,25788265.0,False,False,False,2021,1537,A <30M
2009,第一銅,twse,2017-02-22,2017-02-21,10.0,12.1,12.1,2,19981382.5,False,False,True,2017,519,A <30M
2009,第一銅,twse,2020-12-01,2020-11-30,14.55,17.6,17.6,2,21106835.5,False,False,True,2020,1445,A <30M
2009,第一銅,twse,2021-02-02,2021-02-01,19.7,23.8,23.8,2,338662963.5,False,False,True,2021,1489,C 100M-500M
2009,第一銅,twse,2021-04-28,2021-04-27,51.2,61.9,61.9,2,1141675250.0,False,False,True,2021,1540,D 500M-2B
2009,第一銅,twse,2022-10-25,2022-10-24,21.5,26.0,26.0,2,20311463.0,True,False,True,2022,1909,A <30M
2009,第一銅,twse,2024-05-21,2024-05-20,49.1,59.4,59.4,2,495116611.5,True,False,True,2024,2286,C 100M-500M
2009,第一銅,twse,2025-09-26,2025-09-25,34.7,41.95,41.95,2,43510764.5,True,False,True,2025,2618,B 30M-100M
2009,第一銅,twse,2025-12-29,2025-12-26,45.0,54.4,54.4,2,283691950.5,True,False,True,2025,2679,C 100M-500M
2012,春雨,twse,2020-12-30,2020-12-29,18.7,22.6,22.6,2,6638629.5,False,False,True,2020,1464,A <30M
2012,春雨,twse,2021-05-19,2021-05-18,21.6,26.1,26.1,2,123209780.5,False,False,True,2021,1552,C 100M-500M
2013,中鋼構,twse,2018-03-30,2018-03-29,21.5,26.0,26.0,4,6631138.0,False,False,True,2018,790,A <30M
2013,中鋼構,twse,2018-06-14,2018-06-13,25.65,31.0,31.0,2,49186369.5,False,False,True,2018,841,B 30M-100M
2014,中鴻,twse,2021-04-19,2021-04-16,28.7,34.7,34.7,2,1205879967.5,False,False,True,2021,1533,D 500M-2B
2017,官田鋼,twse,2021-06-29,2021-06-28,24.15,29.2,29.2,3,283423604.5,False,False,False,2021,1573,C 100M-500M
2020,美亞,twse,2021-05-10,2021-05-07,28.2,34.1,34.1,3,128700581.5,False,False,False,2021,1547,C 100M-500M
2022,聚亨,twse,2021-04-16,2021-04-15,8.81,10.65,10.65,4,15100492.5,False,False,False,2021,1525,A <30M
2022,聚亨,twse,2021-06-29,2021-06-28,20.05,24.25,24.25,2,304934906.5,False,False,False,2021,1575,C 100M-500M
2023,燁輝,twse,2021-05-03,2021-04-29,19.75,23.85,23.85,2,1006917292.5,False,False,True,2021,1542,D 500M-2B
2023,燁輝,twse,2021-06-29,2021-06-28,25.0,30.25,30.25,2,1157964726.0,False,False,True,2021,1582,D 500M-2B
2024,志聯,twse,2021-06-28,2021-06-25,19.2,23.2,23.2,5,4283041.0,False,False,False,2021,1580,A <30M
2024,志聯,twse,2022-03-03,2022-03-02,20.15,24.35,24.35,2,1057962.5,True,False,False,2022,1746,A <30M
2025,千興,twse,2015-10-13,2015-10-12,2.82,3.41,3.41,2,2299847.5,False,False,False,2015,186,A <30M
2025,千興,twse,2016-11-11,2016-11-10,2.22,2.68,2.68,2,541931.5,False,False,False,2016,357,A <30M
2025,千興,twse,2020-09-07,2020-09-04,1.93,2.33,2.33,3,322790.5,False,False,False,2020,1158,A <30M
2025,千興,twse,2021-09-13,2021-09-10,5.01,6.06,6.06,2,4321639.0,True,False,False,2021,1407,A <30M
2025,千興,twse,2026-03-23,2026-03-20,10.55,12.75,12.75,2,1476673.5,True,False,False,2026,2496,A <30M
2028,威致,twse,2015-11-04,2015-11-03,1.73,2.09,2.09,2,406625.0,False,False,True,2015,202,A <30M
2028,威致,twse,2018-12-19,2018-12-18,7.12,8.61,8.61,2,955990.0,False,False,True,2018,961,A <30M
2028,威致,twse,2020-11-16,2020-11-13,11.55,13.95,13.95,2,4777640.5,False,False,True,2020,1423,A <30M
2028,威致,twse,2021-05-19,2021-05-18,26.55,32.1,32.1,2,287303392.5,False,False,True,2021,1543,C 100M-500M
2030,彰源,twse,2021-06-28,2021-06-25,25.6,30.95,30.95,2,592518364.5,False,False,True,2021,1581,D 500M-2B
2031,新光鋼,twse,2021-05-19,2021-05-18,51.0,61.7,61.7,2,2421692959.5,False,False,True,2021,1554,E >=2B
2032,新鋼,twse,2021-06-28,2021-06-25,20.65,24.95,24.95,2,47627738.0,False,False,True,2021,1581,B 30M-100M
